All days with start 2022-01-01,theoretical curve (leap day corrected) (deg),fitted curve (deg),Days when measured alpha,alpha naive min (deg),uncertainty_pm (deg)
686.0,77.11030114887726,76.92853635324985,,,
687.0,77.33291936561096,77.15678159344446,,,
688.0,77.54972155303672,77.3795509294025,,,
689.0,77.76064355589935,77.59678133071358,,,
690.0,77.96562295898478,77.80841133415481,,,
691.0,78.16459910558987,78.01438106108121,,,
692.0,78.35751311547155,78.21463223436787,,,
693.0,78.54430790227063,78.4091081948988,,,
694.0,78.72492819040448,78.5977539175982,,,
695.0,78.89932053142394,78.78051602699908,,,
696.0,79.06743331982958,78.95734281234553,,,
697.0,79.22921680834263,79.1281842422236,,,
698.0,79.38462312262602,79.29299197871735,,,
699.0,79.53360627545109,79.4517193910855,,,
700.0,79.67612218030601,79.60432156895516,,,
701.0,79.81212866444169,79.75075533502876,,,
702.0,79.94158548135134,79.89097925730071,,,
703.0,80.06445432268004,80.02495366078016,,,
704.0,80.18069882956087,80.15264063871659,,,
705.0,80.29028460337412,80.27400406332521,,,
706.0,80.39317921592618,80.38900959600899,,,
707.0,80.48935221904583,80.49762469707437,,,
708.0,80.57877515359414,80.59981863493807,,,
709.0,80.6614215578861,80.69556249482233,,,
710.0,80.73726697552105,80.78482918693598,,,
711.0,80.80628896261966,80.86759345413934,,,
712.0,80.8684670944655,80.94383187909038,,,
713.0,80.923782971549,81.01352289087049,,,
714.0,80.97222022501218,81.07664677108777,,,
715.0,81.01376452149248,81.13318565945607,,,
716.0,81.04840356736416,81.18312355884854,,,
717.0,81.07612711237627,81.22644633982364,,,
718.0,81.09692695268582,81.26314174462316,,,
