All days with start 2021-01-01,theoretical curve (deg),fitted curve (deg),Days when measured alpha,alpha naive min (deg),uncertainty_pm (deg)
341.0,80.44118521613636,79.80262297279118,,,
342.0,80.53411263610865,79.88617890476024,,,
343.0,80.6202674744245,79.96300955927833,,,
344.0,80.69962420154593,80.03309211748947,,,
345.0,80.77215930236207,80.09640576473565,,,
346.0,80.83785128315708,80.15293169673868,,,
347.0,80.8966806779793,80.2026531251853,,,
348.0,80.94863005440943,80.24555528271311,,,
349.0,80.99368401872606,80.28162542729675,,,
350.0,81.03182922046722,80.31085284603208,,,
351.0,81.06305435638637,80.33322885831808,,,
352.0,81.08735017380188,80.34874681843498,,,
353.0,81.10470947333869,80.35740211751799,,,
354.0,81.1151271110617,80.35919218492621,,,
355.0,81.1186,80.35411648900612,,,
356.0,81.1151271110617,80.34217653724937,,,
357.0,81.10470947333869,80.32337587584523,,,
358.0,81.08735017380188,80.2977200886272,,,
359.0,81.06305435638637,80.26521679541472,,,
360.0,81.03182922046722,80.22587564974997,,,
361.0,80.99368401872606,80.17970833603083,,,
362.0,80.94863005440943,80.12672856604055,,,
363.0,80.8966806779793,80.06695207487536,,,
364.0,80.83785128315708,80.00039661627105,,,
365.0,80.77215930236207,79.9270819573301,,,
366.0,80.69962420154593,79.84702987265086,,,
367.0,80.6202674744245,79.76026413786043,,,
368.0,80.53411263610865,79.66681052255319,,,
369.0,80.44118521613636,79.56669678263724,,,
370.0,80.34151275090771,79.45995265209085,,,
371.0,80.23512477552525,79.34660983413137,,,
372.0,80.12205281504212,79.22670199179935,,,
373.0,80.00233037512052,79.10026473796049,,,
374.0,79.87599293210322,78.9673356247286,,,
375.0,79.74307792250113,78.8279541323126,,,
376.0,79.6036247319002,78.68216165729066,,,
377.0,79.4576746832904,78.53000150031549,,,
378.0,79.30527102482102,78.3715188532539,,,
379.0,79.14645891698521,78.20676078576471,,,
380.0,78.98128541923796,78.03577623131898,,,
381.0,78.80979947605137,77.85861597266671,,,
382.0,78.63205190241139,77.67533262675423,,,
383.0,78.44809536876019,77.48598062909682,,,
384.0,78.25798438538882,77.29061621761134,,,
385.0,78.06177528628457,77.08929741591344,,,
386.0,77.85952621243803,76.88208401608435,,,
387.0,77.6512970946147,76.66903756091261,,,
388.0,77.43714963559611,76.45022132561571,,,
389.0,77.21714729189608,76.2257002990472,,,
390.0,76.99135525495709,75.9955411643949,,,
391.0,76.75984043183264,75.75981227937585,,,
392.0,76.52267142536132,75.51858365593395,,,
393.0,76.27991851383835,75.27192693944623,,,
394.0,76.03165363019036,75.01991538744412,,,
395.0,75.77795034066042,74.76262384785568,,,
396.0,75.51888382300857,74.50012873677578,,,
397.0,75.25453084423509,74.23250801577025,,,
398.0,74.98496973783283,73.95984116872117,,,
399.0,74.71028038057517,73.68220917822003,,,
400.0,74.43054416884702,73.39969450151573,,,
401.0,74.14584399452504,73.11238104602455,,,
402.0,73.85626422041528,72.82035414440962,,,
403.0,73.56189065525439,72.52370052923679,,,
404.0,73.2628105282829,72.222508307215,,,
405.0,72.95911246339703,71.91686693302837,,,
406.0,72.6508864528878,71.60686718276803,,,
407.0,72.33822383077418,71.29260112697133,,,
408.0,72.0212172457389,70.97416210327684,,,
409.0,71.69996063367469,70.65164468870279,,,
410.0,71.37454918984895,70.32514467155755,,,
411.0,71.04507934069551,69.99475902299035,,,
412.0,70.71164871524113,69.66058586819057,,,
413.0,70.37435611617623,69.32272445724445,,,
414.0,70.0333014905772,68.98127513565754,,,
415.0,69.68858590029026,68.63633931455199,,,
416.0,69.34031149198432,68.28801944054712,,,
417.0,68.98858146688295,67.93641896533266,,,
418.0,68.63350005018359,67.5816423149434,,,
419.0,68.27517246017321,67.22379485874438,,,
420.0,67.91370487705015,66.86298287813607,,,
421.0,67.54920441146035,66.49931353498847,,,
422.0,67.18177907275835,66.13289483981396,,,
423.0,66.81153773700169,65.76383561968785,,,
424.0,66.43859011468861,65.3922454859266,,,
425.0,66.06304671824847,65.018234801533,,,
426.0,65.68501882929456,64.64191464841815,,,
427.0,65.30461846564883,64.26339679440993,,,
428.0,64.92195834814876,63.88279366005769,,,
429.0,64.53715186724571,63.50021828524319,,,
430.0,64.15031304940466,63.11578429560748,,,
431.0,63.761556523316116,62.72960586880388,,,
432.0,63.370997485928726,62.341797700587,,,
433.0,62.97875166831429,61.95247497074785,,,
434.0,62.58493530137386,61.56175330890524,,,
435.0,62.18966508139627,61.169748760163536,,,
